x,y,z
-2.400235714285714195e-01,-2.212969285714286194e+00,7.233305714285714894e-01
-1.775087619047619192e-01,-2.219858285714285451e+00,7.206070476190475915e-01
-2.487575000000000203e-01,-2.191263499999999809e+00,7.154279999999999529e-01
-2.089622999999999897e-01,-2.191050600000000070e+00,7.189381000000000244e-01
-2.423937499999999912e-01,-2.206567999999999863e+00,7.426774999999999904e-01
-1.787952999999999903e-01,-2.216549800000000126e+00,7.434523499999998730e-01
-2.399070000000000091e-01,-2.202021000000000228e+00,7.509455000000000435e-01
-1.980445454545454176e-01,-2.184130545454545658e+00,7.430668181818180784e-01
-4.483638148148147429e-01,-2.159277592592591777e+00,7.213927407407410008e-01
-3.625177037037036754e-01,-2.159756444444443702e+00,7.206023703703702266e-01
-4.499358500000000260e-01,-2.160331200000000340e+00,7.436958500000000472e-01
-3.602400384615384588e-01,-2.160845423076922955e+00,7.430764230769231204e-01
-2.816113076923076886e-01,-2.155944576923077172e+00,7.212115769230769136e-01
-2.164599999999999858e-01,-2.165080500000000185e+00,7.232264999999999944e-01
-2.792724800000000451e-01,-2.156819080000000000e+00,7.440635599999998462e-01
-2.177389999999999881e-01,-2.163220000000000365e+00,7.421496666666667075e-01
-2.683170000000000277e-01,-2.145567999999999920e+00,7.543009999999999993e-01
-1.016248437499999990e-01,-2.217412593749999772e+00,6.745330937499999235e-01
-2.596619230769230124e-02,-2.221214576923077111e+00,6.763405384615382987e-01
-1.244519999999999932e-01,-2.202515000000000001e+00,6.642249999999999543e-01
-5.951000000000000734e-02,-2.196299666666666539e+00,6.761773333333334079e-01
-1.026741111111110910e-01,-2.223213074074074314e+00,6.972512592592592373e-01
-3.009769230769231835e-02,-2.219554846153846128e+00,6.968003846153846270e-01
-6.090799999999999687e-02,-2.191425999999999874e+00,7.051399999999999890e-01
-5.728199999999999958e-02,-2.201947666666666859e+00,7.011779999999999680e-01
6.094408333333332234e-02,-2.228642916666666807e+00,6.767137500000001138e-01
6.782387499999999181e-02,-2.226872687500000225e+00,6.972009999999998486e-01
-1.033817777777777946e-01,-2.223920481481481470e+00,7.211956296296297975e-01
-3.056107142857142703e-02,-2.224064642857142893e+00,7.208209999999999340e-01
-8.278333333333333377e-02,-2.191831500000000155e+00,7.204031666666667055e-01
-4.197375000000000411e-02,-2.198905499999999513e+00,7.237357500000000110e-01
-1.090451666666666652e-01,-2.220422111111110652e+00,7.432604444444445013e-01
-2.890739999999999629e-02,-2.219605066666666460e+00,7.411144000000000620e-01
-8.710054545454544439e-02,-2.188731000000000204e+00,7.417308181818181856e-01
-3.373188888888889458e-02,-2.186000999999999639e+00,7.441205555555554518e-01
7.118542857142858005e-02,-2.220146619047619563e+00,7.202348095238095826e-01
7.312407692307693052e-02,-2.215906769230769235e+00,7.442161538461538051e-01
1.683658000000000099e-01,-2.227864799999999867e+00,7.457640000000000935e-01
7.150850000000000262e-02,-2.193947625000000290e+00,7.459587500000000038e-01
-1.078465000000000118e-01,-2.169129499999999933e+00,7.271735000000000282e-01
-1.053504444444444549e-01,-2.163192222222222405e+00,7.449021111111110427e-01
-3.388900000000000245e-02,-2.170253999999999905e+00,7.479655000000000609e-01
5.587749999999999662e-02,-2.172682500000000072e+00,7.466884999999999772e-01
1.872700000000000059e-02,-2.280231999999999815e+00,7.596479999999999899e-01
5.300599999999999930e-03,-2.242580199999999913e+00,7.631945999999999453e-01
-1.650620000000000212e-02,-2.234723999999999933e+00,7.881991999999999887e-01
2.923399999999999957e-02,-2.265633999999999926e+00,7.557380000000000209e-01
6.927628571428572080e-02,-2.238871142857143060e+00,7.640578571428571220e-01
1.505629583333332744e-01,-2.242930583333333061e+00,7.670455000000000467e-01
1.740454999999999641e-01,-2.264449749999999817e+00,7.958919999999999328e-01
8.442646666666667188e-02,-2.245979133333333433e+00,7.917070666666667922e-01
1.547053500000000192e-01,-2.249211499999999919e+00,7.898167500000001784e-01
-8.028899999999999926e-02,-2.237608999999999959e+00,8.171059999999999990e-01
-1.273266666666666470e-02,-2.243290999999999702e+00,8.163783333333333170e-01
-1.234112499999999966e-02,-2.272118124999999988e+00,8.366828749999998260e-01
-9.249000000000000277e-02,-2.240153500000000353e+00,8.384190833333332593e-01
-1.816276470588235048e-02,-2.250786294117647302e+00,8.356964705882351518e-01
6.927500000000000324e-02,-2.269217999999999957e+00,8.158039999999999736e-01
1.760847692307692391e-01,-2.271921923076923200e+00,8.133386153846154931e-01
7.484769565217393172e-02,-2.251861304347826387e+00,8.157188695652174415e-01
1.397535555555555475e-01,-2.251447555555555535e+00,8.146076666666667299e-01
4.250600000000000211e-02,-2.269585249999999998e+00,8.348785000000000789e-01
1.752979166666666921e-01,-2.275777166666667295e+00,8.366160833333332603e-01
6.669318181818183200e-02,-2.254441272727273127e+00,8.367948636363635728e-01
1.468497777777777735e-01,-2.249159444444444489e+00,8.349266666666665948e-01
-4.303440000000000043e-01,-2.176070666666666487e+00,7.665873333333333983e-01
-4.173589999999999800e-01,-2.175714000000000148e+00,7.809869999999999868e-01
-4.038080000000000003e-01,-2.174761000000000166e+00,7.904449999999999532e-01
-2.396594999999999975e-01,-2.206849000000000061e+00,7.693667499999999881e-01
-1.743242499999999862e-01,-2.211479166666666440e+00,7.639309166666666817e-01
-2.480140000000000122e-01,-2.203132999999999786e+00,7.702229999999999910e-01
-1.897128181818182047e-01,-2.189259727272727218e+00,7.656756363636362250e-01
-2.418273333333333663e-01,-2.207290000000000418e+00,7.892230000000001189e-01
-1.769782000000000022e-01,-2.210353299999999965e+00,7.879591000000000234e-01
-2.402904999999999902e-01,-2.196349000000000107e+00,7.939825000000000355e-01
-1.917669999999999930e-01,-2.192599294117646647e+00,7.906272941176473168e-01
-4.529747619047618246e-01,-2.166440571428571715e+00,7.666020952380951936e-01
-3.638254166666667344e-01,-2.165339749999999786e+00,7.657455416666666403e-01
-4.502362500000000600e-01,-2.166106041666667092e+00,7.905365833333332093e-01
-3.626046799999999570e-01,-2.165871920000000284e+00,7.888918000000001429e-01
-2.803240434782608981e-01,-2.158390217391304322e+00,7.676965217391302776e-01
-2.004361428571428683e-01,-2.170500000000000096e+00,7.672818571428570156e-01
-2.821223181818182102e-01,-2.165113772727273123e+00,7.909986818181816703e-01
-1.992443333333333289e-01,-2.166347000000000023e+00,7.860106666666667463e-01
-4.342460000000000209e-01,-2.175504000000000104e+00,8.206799999999999651e-01
-3.447344999999999993e-01,-2.175937000000000232e+00,8.103495000000000559e-01
-4.581660000000000177e-01,-2.175051999999999985e+00,8.424920000000000186e-01
-2.417943333333333333e-01,-2.211419999999999941e+00,8.130536666666666745e-01
-1.829319230769231031e-01,-2.212051769230769072e+00,8.140377692307693147e-01
-2.534009999999999874e-01,-2.179860000000000131e+00,8.131733333333333036e-01
-1.881749166666666639e-01,-2.190173916666666276e+00,8.124834166666666802e-01
-2.413988333333333403e-01,-2.219970333333332935e+00,8.384565000000000490e-01
-1.895112666666666779e-01,-2.214898066666666221e+00,8.359740666666666264e-01
-2.496899999999999953e-01,-2.193271000000000193e+00,8.453399999999999803e-01
-1.926762857142857166e-01,-2.192416999999999838e+00,8.350450000000000372e-01
-4.475752727272727660e-01,-2.165294545454545361e+00,8.132951363636362618e-01
-3.595237727272727057e-01,-2.164977772727272320e+00,8.125062727272728269e-01
-4.494106666666667360e-01,-2.164950428571428276e+00,8.359642857142857153e-01
-3.655212173913043316e-01,-2.166340695652174020e+00,8.355426956521739834e-01
-2.857955789473684005e-01,-2.165382473684210662e+00,8.134171052631579135e-01
-1.870020000000000016e-01,-2.171994000000000202e+00,8.170530000000000292e-01
-2.832010526315789645e-01,-2.164047421052631481e+00,8.345643157894737652e-01
-1.047226249999999997e-01,-2.215040812500000289e+00,7.666093750000000373e-01
-1.058787499999999833e-02,-2.220024625000000196e+00,7.668168750000000644e-01
-9.640400000000000358e-02,-2.185833666666666453e+00,7.657263333333333977e-01
-1.342190909090909372e-02,-2.186627818181818395e+00,7.658532727272727714e-01
-1.056509999999999810e-01,-2.215524333333333207e+00,7.889308666666666747e-01
-1.650409090909090923e-02,-2.216445545454545751e+00,7.906124545454545904e-01
-1.031368750000000167e-01,-2.190892374999999781e+00,7.900033749999999522e-01
-1.096166666666666817e-02,-2.189860111111110896e+00,7.864027777777776729e-01
6.584000000000000963e-02,-2.219399312500000221e+00,7.673145625000000747e-01
1.510864444444444676e-01,-2.224561666666667215e+00,7.630661111111111117e-01
6.102783333333333671e-02,-2.189803000000000388e+00,7.668284999999999130e-01
5.451672727272727226e-02,-2.220579727272727677e+00,7.895536363636364019e-01
1.149485000000000090e-01,-2.221176500000000331e+00,7.910920000000000174e-01
2.702799999999999994e-02,-2.190762499999999946e+00,7.837784999999999336e-01
-1.065122500000000028e-01,-2.159649125000000058e+00,7.659397500000000303e-01
-4.593875000000000042e-02,-2.167019750000000133e+00,7.662330000000000529e-01
-1.058347142857142958e-01,-2.160509428571428803e+00,7.890002857142857096e-01
-4.623750000000000082e-02,-2.170867750000000207e+00,7.874042500000000278e-01
-1.091460769230769290e-01,-2.214813769230769225e+00,8.121673076923077161e-01
-4.161299999999999721e-02,-2.220230000000000370e+00,8.058776666666666033e-01
-1.179073333333333501e-01,-2.191138000000000030e+00,8.049793333333333800e-01
-5.959099999999999814e-02,-2.194151000000000185e+00,8.078170000000000073e-01
-1.122579999999999828e-01,-2.222245875000000037e+00,8.340408749999999038e-01
1.169540000000000024e-01,-2.216982500000000300e+00,8.106575000000000308e-01
1.071819999999999995e-01,-2.230912000000000006e+00,8.375740000000000407e-01
1.173710000000000031e-01,-2.217131833333333635e+00,8.335481666666667566e-01
-1.087935000000000013e-01,-2.168307000000000428e+00,8.090095000000000480e-01
2.234639999999999682e-01,-2.275993999999999851e+00,6.725325714285714795e-01
2.083436250000000045e-01,-2.257210249999999974e+00,6.769546250000000320e-01
2.102335000000000176e-01,-2.249020999999999937e+00,6.952559999999998741e-01
2.064039999999999764e-01,-2.270778250000000220e+00,7.221982499999999305e-01
1.990790000000000060e-01,-2.254526999999999948e+00,7.265770000000000284e-01
2.130305000000000115e-01,-2.267675500000000177e+00,7.356219999999999981e-01
2.039098333333333457e-01,-2.249134833333333638e+00,7.436838333333333217e-01
2.062709999999999821e-01,-2.229789999999999939e+00,7.005760000000000876e-01
2.036870000000000069e-01,-2.224939000000000000e+00,7.502520000000000300e-01
2.007269999999999888e-01,-2.241471999999999909e+00,7.891569999999999974e-01
1.991809999999999969e-01,-2.255790000000000184e+00,8.104995000000000394e-01
2.020639999999999936e-01,-2.256489999999999885e+00,8.264930000000000332e-01
1.996729999999999894e-01,-2.215072999999999848e+00,7.710479999999999556e-01
2.017224999999999990e-01,-2.199893000000000320e+00,7.605785000000000462e-01
-5.220084000000000390e-01,-1.877363799999999916e+00,4.881800000000000028e-01
-5.129147499999999749e-01,-1.839888999999999886e+00,4.905520000000000436e-01
-5.198365000000000347e-01,-1.870161999999999880e+00,5.132782499999999359e-01
-5.173387777777778140e-01,-1.837566777777777993e+00,5.122298888888888735e-01
-5.168647999999999021e-01,-1.818162100000000336e+00,4.883307000000000064e-01
-5.165168571428571109e-01,-1.782802285714285784e+00,4.880477142857143069e-01
-5.173641999999999408e-01,-1.812563000000000146e+00,5.140563999999999689e-01
-5.156097777777777225e-01,-1.784605222222221954e+00,5.110449999999999715e-01
-5.173725000000000129e-01,-1.875995666666666395e+00,5.359253333333332536e-01
-5.125406000000001239e-01,-1.841696299999999953e+00,5.373714999999998909e-01
-5.193864285714285822e-01,-1.870057714285714212e+00,5.604868571428571755e-01
-5.206427499999999320e-01,-1.840542000000000122e+00,5.619840000000000391e-01
-5.189273749999999685e-01,-1.812608375000000160e+00,5.376051250000000170e-01
-5.183839999999999559e-01,-1.782596000000000291e+00,5.365192500000000031e-01
-5.168273636363637236e-01,-1.812919363636363634e+00,5.607749090909092127e-01
-5.157171999999999867e-01,-1.781511800000000090e+00,5.622442000000000828e-01
-5.217059999999998920e-01,-1.753645699999999863e+00,4.924416999999999267e-01
-5.223499999999999810e-01,-1.725033428571428606e+00,4.921270000000000366e-01
-5.209009999999999474e-01,-1.756372999999999962e+00,5.175751250000000248e-01
-5.191907500000000342e-01,-1.726110000000000033e+00,5.122452499999999853e-01
-5.215065714285714860e-01,-1.700329571428571551e+00,4.866328571428571448e-01
-5.274455714285714025e-01,-1.665739285714285867e+00,4.889731428571429395e-01
-5.272901666666666154e-01,-1.697386166666666751e+00,5.119614999999999583e-01
-5.329654999999999809e-01,-1.667961500000000097e+00,5.146479999999999944e-01
-5.203851000000000449e-01,-1.752905500000000005e+00,5.380215000000000414e-01
-5.229716363636363052e-01,-1.726333545454545426e+00,5.375767272727273172e-01
-5.208109090909091021e-01,-1.751386636363636118e+00,5.609805454545454539e-01
-5.221563999999999650e-01,-1.729232199999999775e+00,5.616944000000000381e-01
-5.271915000000000351e-01,-1.690480500000000053e+00,5.367615000000000025e-01
-5.285178888888889537e-01,-1.669713777777777741e+00,5.395773333333333532e-01
-5.287439999999999918e-01,-1.694854333333333463e+00,5.585293333333333221e-01
-5.252173333333333138e-01,-1.665286333333333424e+00,5.641749999999999821e-01
-5.193564999999999987e-01,-1.875366250000000123e+00,5.847887499999999683e-01
-5.149290000000000811e-01,-1.842350300000000107e+00,5.816343999999999959e-01
-5.182101666666666384e-01,-1.873836333333333215e+00,6.053684999999999761e-01
-5.136897142857143050e-01,-1.842631571428571480e+00,6.097428571428571420e-01
-5.171459999999999946e-01,-1.819461250000000030e+00,5.873162499999999842e-01
-5.184448181818182011e-01,-1.785726545454545677e+00,5.838117272727272322e-01
-5.159589999999999455e-01,-1.817384166666666800e+00,6.015663333333333140e-01
-5.171057777777776643e-01,-1.780754555555555507e+00,6.074648888888889431e-01
-5.165677499999999922e-01,-1.870439750000000068e+00,6.289540000000000131e-01
-5.167848571428571569e-01,-1.836150571428571521e+00,6.286578571428570461e-01
-5.188899999999999624e-01,-1.873387333333333293e+00,6.488613333333334010e-01
-5.137614000000000347e-01,-1.838299800000000150e+00,6.507747999999999866e-01
-5.147411428571427860e-01,-1.812063285714285765e+00,6.289609999999999923e-01
-5.161864999999999926e-01,-1.779581999999999775e+00,6.274490000000000345e-01
-5.176732499999999737e-01,-1.806458750000000002e+00,6.437979999999999814e-01
-5.154818749999999783e-01,-1.781477999999999895e+00,6.504719999999999391e-01
-5.203299999999999592e-01,-1.761880499999999961e+00,5.855080000000000284e-01
-5.190643333333333498e-01,-1.729122416666666995e+00,5.828433333333332689e-01
-5.190931428571429196e-01,-1.751647857142857534e+00,6.091964285714286387e-01
-5.225246666666666373e-01,-1.730807666666666522e+00,6.012276666666666047e-01
-5.251792499999999864e-01,-1.693511500000000058e+00,5.806907500000000333e-01
-5.244697499999999568e-01,-1.666661749999999831e+00,5.823102500000000292e-01
-5.257607999999999171e-01,-1.692292800000000152e+00,6.039269999999999916e-01
-5.264952499999999702e-01,-1.671288749999999990e+00,6.112305000000000099e-01
-5.182101000000001179e-01,-1.756125900000000017e+00,6.310922000000001031e-01
-5.281285000000000007e-01,-1.730402999999999913e+00,6.223140000000000338e-01
-5.194029999999999481e-01,-1.752346142857142963e+00,6.526927142857142927e-01
-5.281715999999999633e-01,-1.726929799999999959e+00,6.508575999999999251e-01
-5.276768000000000569e-01,-1.703727600000000120e+00,6.313402000000000180e-01
-5.263560000000000461e-01,-1.692777999999999894e+00,6.426290000000000058e-01
-5.256355000000000333e-01,-1.670902499999999957e+00,6.531469999999999221e-01
-5.317143333333332889e-01,-1.636504000000000181e+00,4.941216666666666257e-01
-5.290334999999999344e-01,-1.617755499999999902e+00,4.873275000000000245e-01
-5.294889999999999874e-01,-1.639072000000000084e+00,5.201014999999999944e-01
-5.268523999999999985e-01,-1.615068800000000193e+00,5.147272000000000514e-01
-5.266060000000000185e-01,-1.582651999999999948e+00,4.897331999999999796e-01
-5.216030000000000388e-01,-1.555554000000000103e+00,4.943199999999999816e-01
-5.269581666666666164e-01,-1.579970999999999792e+00,5.119841666666666846e-01
-5.289510000000000600e-01,-1.638143999999999822e+00,5.390646666666666365e-01
-5.264415000000000067e-01,-1.610404500000000017e+00,5.437879999999999381e-01
-5.278865999999999836e-01,-1.638696600000000059e+00,5.617244000000000126e-01
